,Aspect,Elevation,Hillshade_3pm,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Slope,Soil_Type1,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type17,Soil_Type2,Soil_Type22,Soil_Type23,Soil_Type29,Soil_Type3,Soil_Type30,Soil_Type35,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type4,Soil_Type40,Soil_Type5,Soil_Type6,Vertical_Distance_To_Hydrology,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4
13446,317,2341,205,120,194,671,67,591,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1
13447,334,2409,174,181,217,607,212,787,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,1
13448,357,2430,148,178,193,636,192,916,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,1
13449,295,2406,223,130,219,807,42,1124,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1
13450,48,2511,140,222,227,882,541,421,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0,0,1
13451,7,3022,153,213,229,592,342,1110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13452,283,3020,173,206,240,830,331,3081,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,0,0,1,0
13453,85,3075,102,240,215,577,85,495,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0
13454,198,3093,167,216,251,1087,335,700,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,0
13455,165,2917,133,233,243,2147,330,825,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,1,0
13456,110,2696,138,230,234,828,60,60,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13457,27,2335,90,194,163,666,30,470,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1
13458,67,2437,64,235,182,859,30,824,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,1
13459,53,2416,85,226,188,886,0,774,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13460,48,2387,106,224,202,847,42,703,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,1
13461,192,2916,162,216,251,2268,300,899,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,1,0
13462,187,2917,158,220,250,2295,301,912,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,1,0
13463,36,2379,63,196,147,638,85,402,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,1
13464,325,2401,170,201,232,743,0,1062,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13465,58,2432,81,229,188,899,0,816,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13466,29,2716,144,218,226,711,335,30,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0
13467,25,2712,145,217,225,757,247,67,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0
13468,40,2707,137,221,223,811,162,127,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0
13469,52,2700,130,225,221,850,108,124,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0
13470,292,2365,207,165,233,592,30,560,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
13471,325,3060,178,187,225,2492,30,3102,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
13472,180,2891,152,224,248,2215,240,920,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1,0
13473,13,2720,149,213,225,738,342,42,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0
13474,45,2696,133,223,221,912,85,150,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0
13475,204,3052,177,202,254,1033,180,810,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0
13476,51,2716,138,223,226,841,216,150,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0
13477,63,2713,134,226,226,858,192,170,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0
13478,61,2707,133,226,225,895,150,182,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0
13479,57,2700,132,226,223,934,108,180,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0
13480,29,2377,124,213,205,541,0,537,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13481,40,2486,95,216,185,949,30,942,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1
13482,34,2744,134,219,218,722,511,60,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0
13483,73,2708,134,228,228,918,170,212,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0
13484,16,2495,130,201,198,446,301,732,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,1
13485,304,3254,220,116,205,2436,150,2899,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,1,0,0,0
13486,62,2714,138,225,228,907,234,216,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0
13487,346,2484,163,193,218,767,67,1091,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1
13488,241,2413,219,161,250,624,212,309,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1
13489,56,2511,110,228,208,433,210,743,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,1
13490,254,2463,219,163,248,335,201,552,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1
13491,266,2510,209,173,245,335,300,607,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,1
13492,263,3029,199,186,246,942,108,2911,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0
13493,47,2783,134,223,223,878,537,210,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1,0
13494,9,2765,144,205,213,875,644,210,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,1,0
13495,36,2442,131,219,216,474,120,361,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1
13496,66,2416,84,235,195,404,30,408,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1
13497,260,2512,195,190,247,1055,67,1020,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1
13498,36,2552,112,216,198,1050,218,875,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,0,0,1
13499,58,2789,133,226,225,912,551,240,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,1,0
13500,61,2427,59,230,174,660,234,631,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1
13501,106,3073,125,235,229,2292,30,3615,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13502,64,3049,70,233,184,1544,531,571,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0
13503,162,2843,136,233,243,2208,30,1146,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13504,276,2431,225,147,236,524,212,258,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1
13505,58,3054,73,229,182,1541,552,573,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0
13506,216,2828,192,187,254,2624,60,1315,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,1,0
13507,203,2843,177,195,252,2676,108,1342,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,0,1,0
13508,158,2858,130,236,241,3010,218,902,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,1,0
13509,273,2401,227,146,237,569,210,201,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,1
13510,0,3083,156,215,234,1379,330,3208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0
13511,183,2866,150,218,248,2847,162,1200,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,0,0,1,0
13512,168,2855,134,231,243,3059,180,960,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,0,0,1,0
13513,146,2773,114,242,234,2568,60,361,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,0
13514,74,2719,122,232,222,1158,376,446,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0
13515,50,2454,103,226,201,390,124,277,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,1
13516,282,3415,237,116,222,2161,30,2969,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,1,0,0,0
13517,96,2360,56,250,194,875,85,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,1
13518,21,2914,119,201,190,1951,124,1290,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0
13519,178,2820,143,223,246,3127,95,932,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,1,0
13520,75,3296,115,234,218,1140,531,666,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109,0,0,1,0
13521,240,2436,213,169,252,421,234,150,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1
13522,240,2467,186,201,249,331,162,182,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,1
13523,8,3002,154,216,232,1177,212,2040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0
13524,84,3254,100,240,213,960,391,730,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,0,0,1,0
13525,187,2959,159,222,248,1591,708,524,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,1,0
13526,188,2960,160,221,248,1570,726,537,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,1,0
13527,187,2952,158,220,250,1592,703,564,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,248,0,0,1,0
13528,312,3169,196,166,223,1951,212,3530,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0
13529,85,3220,90,242,209,842,277,816,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,0,0,1,0
13530,98,2897,107,241,221,1370,495,577,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0
13531,41,2721,113,220,203,1100,450,499,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,1,0
13532,314,2409,194,166,222,484,285,42,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,1
13533,61,3194,0,225,151,1742,485,845,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81,1,0,0,0
13534,29,2973,142,218,224,2710,30,2007,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13535,172,2932,141,229,245,1560,616,671,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,0,0,1,0
13536,169,2930,138,231,244,1542,595,685,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,0,0,1,0
13537,193,2432,162,208,250,1142,120,467,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,0,0,0,1
13538,199,2913,171,206,253,1761,541,577,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206,0,0,1,0
13539,181,2918,147,221,247,1699,595,618,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,214,0,0,1,0
13540,181,2922,149,223,248,1602,616,685,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,0,0,1,0
13541,260,2344,190,195,246,760,30,124,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
13542,1,3168,153,206,222,2345,90,1434,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0
13543,153,2911,142,231,241,1492,443,684,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,1,0
13544,195,2409,163,201,248,1187,67,531,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,1
13545,101,3239,81,248,210,918,212,918,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,0,0,1,0
13546,358,3098,153,198,213,430,201,1369,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
13547,180,2907,156,223,244,1518,417,713,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,1,0
13548,119,2841,141,228,235,1323,716,660,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0
13549,173,2390,121,220,235,1179,90,537,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,0,1
13550,315,3524,161,214,237,1909,300,2912,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,1,0,0,0
13551,310,3042,200,159,221,1323,285,2531,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1,0
13552,206,2863,181,193,253,1867,433,631,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,160,0,0,1,0
13553,192,2873,161,208,250,1826,469,658,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,169,0,0,1,0
13554,142,2368,103,245,230,1298,30,467,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,1
13555,287,2371,205,171,237,731,95,201,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1
13556,201,2842,173,204,253,1891,404,698,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,141,0,0,1,0
13557,201,2862,173,203,253,1723,525,819,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,1,0
13558,240,2884,188,198,250,1657,426,836,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,0,0,1,0
13559,62,3490,99,232,204,1871,534,2739,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56,1,0,0,0
13560,93,3323,120,236,225,1208,319,992,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,0,0,1,0
13561,200,2840,172,205,253,1782,497,819,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,144,0,0,1,0
13562,23,2888,145,216,225,1477,319,800,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,0
13563,176,2356,144,226,247,977,30,366,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
13564,71,3255,90,237,203,2320,180,1831,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1,0,0,0
13565,50,2877,111,226,207,2839,342,1509,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,1,0
13566,48,2888,137,223,225,1500,319,824,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1,0
13567,0,2364,156,213,232,1358,0,541,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13568,116,3315,107,244,226,1224,277,1052,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54,0,0,1,0
13569,88,2730,129,231,228,2473,0,488,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13570,225,2823,190,196,253,1831,443,872,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,128,0,0,1,0
13571,47,2888,132,223,221,1524,319,849,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,1,0
13572,359,2356,151,195,210,942,30,390,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1
13573,30,2730,140,218,223,2431,30,514,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13574,223,2811,189,198,253,1873,402,886,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116,0,0,1,0
13575,141,2389,83,247,221,1284,30,510,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1
13576,300,2496,191,183,234,511,192,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,1
13577,44,3034,118,222,209,1187,180,1687,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
13578,275,2867,214,164,240,1801,379,987,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,1,0
13579,229,2788,188,199,252,1956,323,912,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,0,0,1,0
13580,108,2949,114,240,226,1265,42,379,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3,1,0,0,0
13581,92,2936,93,244,213,1209,60,323,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-9,1,0,0,0
13582,83,2799,119,235,222,2694,150,828,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0
13583,54,2759,137,224,226,2509,0,671,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13584,23,3348,112,199,183,2067,390,2059,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,133,1,0,0,0
13585,37,2764,151,219,234,2527,0,726,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13586,191,2748,161,215,251,1984,170,875,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,1,0
13587,133,2681,131,235,236,153,309,499,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73,0,0,1,0
13588,272,2474,205,177,243,700,242,180,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1
13589,237,2751,196,191,252,1926,190,939,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,0,0,1,0
13590,31,2805,136,218,219,1230,313,1032,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0
13591,102,2731,102,243,220,360,371,721,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-10,0,0,1,0
13592,143,2699,130,236,238,180,430,671,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-24,0,0,1,0
13593,340,2537,166,195,223,540,324,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,1
13594,36,3475,89,209,175,1806,750,2420,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,260,1,0,0,0
13595,68,3077,90,236,201,1015,268,1831,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
13596,53,2931,126,226,218,2554,350,1900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,1,0
13597,77,2778,115,234,219,2567,30,841,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0
13598,216,2835,189,195,254,1825,309,1100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,151,0,0,1,0
13599,91,2738,104,241,218,391,335,752,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-3,0,0,1,0
13600,82,2707,115,235,220,242,379,725,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-17,0,0,1,0
13601,111,2695,119,238,229,182,402,698,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-27,0,0,1,0
13602,130,2685,125,238,234,124,430,674,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-35,0,0,1,0
13603,295,2436,208,161,231,828,108,306,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1
13604,142,3339,138,232,238,1560,134,1293,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,1,0
13605,27,3148,135,215,215,700,162,1746,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0
13606,205,2814,178,203,254,1806,256,1100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,126,0,0,1,0
13607,52,2826,116,226,211,1381,339,1090,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1,0
13608,285,3259,206,171,238,1392,150,3878,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0
13609,288,3082,192,186,239,1741,319,2576,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,1,0
13610,63,2787,128,228,223,2547,0,907,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13611,52,2732,132,225,223,2114,0,760,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13612,39,2729,132,221,219,2097,0,765,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13613,216,2720,187,198,254,1861,90,997,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,1,0
13614,200,2806,172,202,252,1771,242,1140,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,123,0,0,1,0
13615,90,2806,143,226,233,845,247,940,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0
13616,59,2706,101,230,203,228,335,765,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,0,1,0
13617,52,2688,122,226,215,150,376,731,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,0,0,1,0
13618,141,2649,133,235,238,175,376,573,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,0,1,0
13619,353,3218,149,165,183,1544,339,4412,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93,1,0,0,0
13620,39,2918,133,221,219,2116,30,2010,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0
13621,212,2702,179,206,253,1855,42,984,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0
13622,30,3219,110,209,191,1405,108,4176,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,1,0,0,0
13623,2,3094,154,210,226,2084,212,2408,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0
13624,4,3015,153,211,226,3097,30,1980,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13625,47,2954,133,223,222,2497,335,2029,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,1,0
13626,85,2797,128,232,227,2551,30,990,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0
13627,36,2520,122,218,207,1368,420,876,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,1
13628,23,2468,102,193,171,1087,134,569,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,1
13629,305,2452,215,129,210,914,90,350,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1
13630,349,2925,160,205,226,2135,0,2070,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13631,111,2919,137,230,234,1766,454,1200,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,1,0
13632,63,2733,120,230,218,324,228,872,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0
